label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.4448868930339813,0.8725881576538086,-4.6920783347559336e-07,0.5262957811355591,0.840014636516571,-0.029525544494390488,0.5829187035560608,0.741017758846283,-0.03519575297832489,0.5849287509918213,0.6409492492675781,-0.0379723384976387,0.5942080616950989,0.5748006105422974,-0.03384914621710777,0.5337809920310974,0.6467640995979309,-0.013391292653977871,0.5457742810249329,0.5906559824943542,-0.041776321828365326,0.5398551225662231,0.6744789481163025,-0.045552533119916916,0.5304925441741943,0.697066605091095,-0.04333234205842018,0.48009225726127625,0.6443983316421509,-0.010108064860105515,0.4943399131298065,0.6074574589729309,-0.04445184767246246,0.49194541573524475,0.7078068256378174,-0.04454127326607704,0.4792298674583435,0.7135319113731384,-0.03599468991160393,0.4302515983581543,0.6519631147384644,-0.01282958872616291,0.4420413374900818,0.6237021684646606,-0.05536870285868645,0.4451034665107727,0.7199429869651794,-0.04226438328623772,0.4342908561229706,0.7276744842529297,-0.022615846246480942,0.3775520622730255,0.6656060218811035,-0.01655605062842369,0.39204925298690796,0.6358333826065063,-0.0425327830016613,0.4032340347766876,0.7039734125137329,-0.029684482142329216,0.3970315456390381,0.7194941639900208,-0.0127826863899827
A,0.44782254099845886,0.857028067111969,-4.6624793981209223e-07,0.5275580286979675,0.8245865702629089,-0.027299709618091583,0.5823460817337036,0.727170467376709,-0.031624093651771545,0.5857444405555725,0.6265071630477905,-0.03336074575781822,0.5956167578697205,0.5609241724014282,-0.02854214794933796,0.5349648594856262,0.6371291279792786,-0.012672618962824345,0.5471211671829224,0.5758328437805176,-0.040716443210840225,0.5414553284645081,0.6580803990364075,-0.04488113522529602,0.5322357416152954,0.6792035102844238,-0.04309829697012901,0.4819331765174866,0.6362314820289612,-0.01012271549552679,0.49446555972099304,0.5927939414978027,-0.04348359629511833,0.49451807141304016,0.6904444098472595,-0.043877821415662766,0.48318517208099365,0.6960988640785217,-0.036392901092767715,0.43223780393600464,0.6449073553085327,-0.013233279809355736,0.44214484095573425,0.6061629056930542,-0.05498363450169563,0.4479937255382538,0.7021332383155823,-0.04112464562058449,0.43925610184669495,0.7124505043029785,-0.02149176597595215,0.37906768918037415,0.6586328744888306,-0.017131421715021133,0.38955360651016235,0.6202422976493835,-0.042885273694992065,0.4037418067455292,0.6891307234764099,-0.029349341988563538,0.4015328586101532,0.7087387442588806,-0.01229781936854124
A,0.44902098178863525,0.8353527784347534,-4.860063427258865e-07,0.5324130058288574,0.8044675588607788,-0.027852237224578857,0.5881279110908508,0.7091429829597473,-0.03333505243062973,0.5923106670379639,0.6096175909042358,-0.03611817583441734,0.6025418043136597,0.5430119633674622,-0.03198897838592529,0.5411338210105896,0.6187766194343567,-0.016244469210505486,0.5522772073745728,0.5557325482368469,-0.044727906584739685,0.5454899072647095,0.6383482813835144,-0.047308240085840225,0.5371205806732178,0.663327693939209,-0.04405151307582855,0.48723843693733215,0.6161704063415527,-0.013609495013952255,0.5009264945983887,0.5708402395248413,-0.04790393263101578,0.49808669090270996,0.6710962057113647,-0.04670526459813118,0.48677942156791687,0.6789106130599976,-0.03762311860918999,0.43722569942474365,0.6226910948753357,-0.01652264967560768,0.44778111577033997,0.5831890106201172,-0.05781547725200653,0.4511266350746155,0.6790895462036133,-0.04223405197262764,0.44201841950416565,0.6895286440849304,-0.02163814567029476,0.3843575119972229,0.6357166767120361,-0.020417792722582817,0.3954722583293915,0.5962513089179993,-0.04581163451075554,0.4076436758041382,0.6641409397125244,-0.03170701116323471,0.4040755033493042,0.6832025647163391,-0.01430984865874052
A,0.4490940570831299,0.8171938061714172,-4.7117418944253586e-07,0.5323994755744934,0.7851218581199646,-0.02555176615715027,0.5880829095840454,0.691758394241333,-0.02959217131137848,0.5933473110198975,0.5915970206260681,-0.03186755254864693,0.6024717092514038,0.5240073800086975,-0.02800942026078701,0.5374315977096558,0.5977638959884644,-0.009798631072044373,0.5505684614181519,0.5345447063446045,-0.03691628575325012,0.546208918094635,0.6171367168426514,-0.0403183251619339,0.5379654169082642,0.6433770656585693,-0.03759371489286423,0.48581209778785706,0.5954487323760986,-0.008073450066149235,0.5005888938903809,0.5499805808067322,-0.04107173904776573,0.49911582469940186,0.6488956212997437,-0.0413217730820179,0.486888587474823,0.6605532169342041,-0.033297788351774216,0.4364718794822693,0.6031164526939392,-0.011943907476961613,0.44939085841178894,0.5655947327613831,-0.053343817591667175,0.4527544379234314,0.6620296239852905,-0.03967660292983055,0.4423596262931824,0.6770272254943848,-0.019659362733364105,0.38276100158691406,0.6172672510147095,-0.01648847572505474,0.39580583572387695,0.5745201706886292,-0.041916970163583755,0.4089741110801697,0.6433259844779968,-0.02821720391511917,0.40548214316368103,0.6672667264938354,-0.010762291960418224
A,0.44961851835250854,0.8029407262802124,-5.112754024594324e-07,0.5326283574104309,0.774693489074707,-0.02848043292760849,0.5898712873458862,0.6781569719314575,-0.03311401605606079,0.5941207408905029,0.5756337642669678,-0.034836240112781525,0.6021624803543091,0.5081662535667419,-0.029615558683872223,0.5408548712730408,0.5805596113204956,-0.01407377328723669,0.5538032650947571,0.5214382410049438,-0.04240264371037483,0.5459811687469482,0.6067156791687012,-0.045222800225019455,0.5365164279937744,0.630336344242096,-0.042264003306627274,0.4874703288078308,0.5779460072517395,-0.011162946932017803,0.5021426677703857,0.5320444107055664,-0.045500900596380234,0.4991278052330017,0.6339337229728699,-0.04409193620085716,0.4874047338962555,0.6432701945304871,-0.034741390496492386,0.43737363815307617,0.5849896669387817,-0.014125996269285679,0.449799120426178,0.5450916290283203,-0.05633263662457466,0.45251789689064026,0.6439911127090454,-0.040581874549388885,0.4422938823699951,0.6563703417778015,-0.019433509558439255,0.3840746283531189,0.5985137820243835,-0.018103932961821556,0.39799824357032776,0.5572744011878967,-0.043778374791145325,0.40824657678604126,0.627302885055542,-0.029608890414237976,0.402632474899292,0.6469747424125671,-0.012144618667662144
A,0.45017537474632263,0.7919245958328247,-5.012723818254017e-07,0.5321489572525024,0.7624850273132324,-0.028861047700047493,0.5903428792953491,0.66684490442276,-0.03410602733492851,0.5942909717559814,0.5648407936096191,-0.03630818799138069,0.6016302704811096,0.49698150157928467,-0.03162212297320366,0.5400233864784241,0.5654935836791992,-0.015140834264457226,0.5530953407287598,0.5079740285873413,-0.043320994824171066,0.5465705990791321,0.5935336351394653,-0.04578864946961403,0.5370460748672485,0.6190812587738037,-0.04255620390176773,0.48689088225364685,0.5625630021095276,-0.012250936590135098,0.5018473863601685,0.5201596617698669,-0.046636004000902176,0.4988807439804077,0.6237472295761108,-0.045308757573366165,0.48629480600357056,0.6333419680595398,-0.035890307277441025,0.43672817945480347,0.5706465840339661,-0.015148169361054897,0.4490810036659241,0.5351415276527405,-0.057803113013505936,0.45182499289512634,0.6342398524284363,-0.04269728437066078,0.4407421052455902,0.6451596021652222,-0.021992255002260208,0.3828914165496826,0.5864644646644592,-0.018987249583005905,0.39644187688827515,0.5492923259735107,-0.04584500938653946,0.4083259403705597,0.6192101836204529,-0.03246157988905907,0.40297484397888184,0.6372743844985962,-0.015349799767136574
A,0.45612263679504395,0.7662398815155029,-4.571855924950796e-07,0.5377060770988464,0.7307411432266235,-0.02710922434926033,0.5933161973953247,0.6392245888710022,-0.03219370171427727,0.5988200902938843,0.5395834445953369,-0.035013772547245026,0.6060197353363037,0.47145310044288635,-0.03126947581768036,0.5406482815742493,0.5484350323677063,-0.009104491211473942,0.5546997785568237,0.48359358310699463,-0.03659266233444214,0.5489783883094788,0.568291962146759,-0.042527567595243454,0.5403609275817871,0.5891063809394836,-0.042485907673835754,0.4901214838027954,0.5474556684494019,-0.0066001745872199535,0.5042528510093689,0.49769335985183716,-0.03726532310247421,0.5038245320320129,0.59598708152771,-0.03738665580749512,0.49240821599960327,0.6022260785102844,-0.03072906658053398,0.4407566487789154,0.5568909645080566,-0.010100445710122585,0.45345669984817505,0.5087783336639404,-0.04821799322962761,0.4587532579898834,0.6028656363487244,-0.0327749103307724,0.4491027593612671,0.6127545833587646,-0.013357270509004593,0.387777715921402,0.5728272199630737,-0.01476313453167677,0.39775028824806213,0.5247304439544678,-0.03735039010643959,0.4116152822971344,0.5899183750152588,-0.022440386936068535,0.40944144129753113,0.6103415489196777,-0.005450431723147631
A,0.4581018388271332,0.7386058568954468,-4.4409588895177876e-07,0.5396497249603271,0.7136521935462952,-0.027851225808262825,0.5981729626655579,0.6236656308174133,-0.03194250911474228,0.6052341461181641,0.5218223333358765,-0.03311530128121376,0.6115744709968567,0.4538268446922302,-0.02766926772892475,0.5490002632141113,0.5294514298439026,-0.011569726280868053,0.5631794929504395,0.46681612730026245,-0.037637513130903244,0.5555567741394043,0.547516405582428,-0.04043940082192421,0.5474518537521362,0.5677947998046875,-0.038154277950525284,0.49821311235427856,0.5254374742507935,-0.008202241733670235,0.5141064524650574,0.4768065810203552,-0.0401129387319088,0.5094670653343201,0.5729963779449463,-0.039402756839990616,0.49816465377807617,0.580568253993988,-0.03140823915600777,0.4481222331523895,0.5295864939689636,-0.010558187030255795,0.46098312735557556,0.4832395911216736,-0.05103040859103203,0.4617791175842285,0.5795722603797913,-0.035658109933137894,0.4518631100654602,0.5931172966957092,-0.015300435945391655,0.39345914125442505,0.5389125347137451,-0.013855655677616596,0.40831226110458374,0.49646443128585815,-0.03907556086778641,0.41762450337409973,0.5656877160072327,-0.02511804737150669,0.4125286340713501,0.5863219499588013,-0.008062123320996761
A,0.4558577835559845,0.722872257232666,-4.1600901568017434e-07,0.5376365780830383,0.6966578960418701,-0.025157084688544273,0.5951355695724487,0.6089345812797546,-0.028350796550512314,0.6012151837348938,0.50897616147995,-0.029353007674217224,0.6089984178543091,0.4417324960231781,-0.023868966847658157,0.5448496341705322,0.5161575675010681,-0.007516816724091768,0.5583446621894836,0.4520213305950165,-0.03220754116773605,0.5535589456558228,0.5317503213882446,-0.034270431846380234,0.5452828407287598,0.5553213953971863,-0.031169893220067024,0.49444958567619324,0.5106503367424011,-0.005006314720958471,0.5098843574523926,0.46477073431015015,-0.03378399461507797,0.506650447845459,0.5597203373908997,-0.032550521194934845,0.4947977066040039,0.5651251673698425,-0.02497253194451332,0.44482529163360596,0.5144491791725159,-0.008261395618319511,0.45911258459091187,0.4763253331184387,-0.046701766550540924,0.4589543044567108,0.5689993500709534,-0.033169738948345184,0.44680723547935486,0.5762758255004883,-0.014753936789929867,0.389958918094635,0.5237110257148743,-0.012187778018414974,0.40682893991470337,0.4862620532512665,-0.03594021871685982,0.4158017337322235,0.5522999167442322,-0.02296113781630993,0.4079909920692444,0.5682647228240967,-0.007180491462349892
A,0.4596705734729767,0.7090391516685486,-4.5290215666682343e-07,0.5412424206733704,0.6846421360969543,-0.027166707441210747,0.6014232039451599,0.5954586267471313,-0.03098396770656109,0.6084434986114502,0.49632135033607483,-0.03194120526313782,0.6139598488807678,0.4304438829421997,-0.02604367397725582,0.5519207119941711,0.5022406578063965,-0.01053860317915678,0.5691749453544617,0.4426797330379486,-0.036223817616701126,0.5591490864753723,0.5240143537521362,-0.03903965279459953,0.549052357673645,0.5391384959220886,-0.0373833104968071,0.5007450580596924,0.49699532985687256,-0.007570724934339523,0.5182910561561584,0.4537222385406494,-0.03854210674762726,0.5121016502380371,0.5504123568534851,-0.03768544644117355,0.5007908344268799,0.550800621509552,-0.030346805229783058,0.45118021965026855,0.5004873275756836,-0.010378747247159481,0.46536123752593994,0.46418747305870056,-0.04970720037817955,0.4642638862133026,0.5580950379371643,-0.034955620765686035,0.45338723063468933,0.562749981880188,-0.015960630029439926,0.39770054817199707,0.508232831954956,-0.01414528489112854,0.41247159242630005,0.4734347462654114,-0.03785096853971481,0.4205611050128937,0.5411898493766785,-0.024067196995019913,0.4139257073402405,0.5560634136199951,-0.007933197543025017
A,0.4681631624698639,0.6753172874450684,-4.127569184220192e-07,0.5489621758460999,0.6492311954498291,-0.026014303788542747,0.6082674860954285,0.5646479725837708,-0.02987399697303772,0.6171789169311523,0.46869710087776184,-0.031718019396066666,0.6237292885780334,0.4022519886493683,-0.027457382529973984,0.561150312423706,0.4699214696884155,-0.005079144146293402,0.5797562003135681,0.41121894121170044,-0.0319848507642746,0.5706382989883423,0.48893848061561584,-0.03877545893192291,0.5617072582244873,0.5049302577972412,-0.03943167254328728,0.5113956928253174,0.4655349552631378,-0.0024254259187728167,0.5290681719779968,0.42401695251464844,-0.03204922378063202,0.5238791704177856,0.5155184864997864,-0.03267107531428337,0.5141342878341675,0.5175473093986511,-0.026523374021053314,0.4616667330265045,0.47060853242874146,-0.0060111116617918015,0.476246178150177,0.43361103534698486,-0.04390151426196098,0.47650641202926636,0.5230109095573425,-0.030424043536186218,0.4677967429161072,0.5289933085441589,-0.012344352900981903,0.40765681862831116,0.4796031415462494,-0.0105885686352849,0.42343518137931824,0.44329702854156494,-0.03272685781121254,0.4312007427215576,0.5085088610649109,-0.018774883821606636,0.4255574643611908,0.5251249074935913,-0.002534219529479742
A,0.481313556432724,0.6470822691917419,-4.2058047711179825e-07,0.5646076798439026,0.6230795979499817,-0.02220788784325123,0.6218608617782593,0.5393019914627075,-0.024392083287239075,0.6296713352203369,0.44328737258911133,-0.0253203883767128,0.6381422877311707,0.37765732407569885,-0.020386315882205963,0.5754551887512207,0.4511697590351105,-0.004809980280697346,0.5905165672302246,0.3808298110961914,-0.030688991770148277,0.5841301679611206,0.4577071964740753,-0.034763507544994354,0.5752858519554138,0.48363587260246277,-0.032303158193826675,0.5255752801895142,0.44412314891815186,-0.0034109128173440695,0.542713463306427,0.3915959894657135,-0.03214612230658531,0.5374351739883423,0.4842131435871124,-0.031667254865169525,0.524832546710968,0.495136559009552,-0.024189678952097893,0.47546452283859253,0.4462546110153198,-0.007636944763362408,0.4897121489048004,0.4011324644088745,-0.04526712745428085,0.48876887559890747,0.49364688992500305,-0.031275540590286255,0.4779188632965088,0.5076228976249695,-0.012050057761371136,0.4205230474472046,0.45317521691322327,-0.012343985959887505,0.4353516399860382,0.4070121943950653,-0.03474300354719162,0.4441508650779724,0.47355011105537415,-0.020310992375016212,0.43825164437294006,0.4958641529083252,-0.0032638986594974995
A,0.47677117586135864,0.6315568089485168,-4.316516424296424e-07,0.5623018741607666,0.6086869835853577,-0.021034518256783485,0.6206403970718384,0.5242359638214111,-0.022060293704271317,0.6289727687835693,0.42748743295669556,-0.022140415385365486,0.6382784843444824,0.3622768819332123,-0.01646938920021057,0.5751360058784485,0.4350270926952362,-0.0024623943027108908,0.5889293551445007,0.36840492486953735,-0.02711327001452446,0.5831859111785889,0.444906622171402,-0.030698629096150398,0.5755393505096436,0.4694553017616272,-0.028409384191036224,0.5251680612564087,0.4284115433692932,-0.00159276626072824,0.5430320501327515,0.37811097502708435,-0.029547810554504395,0.5373755097389221,0.46886327862739563,-0.029061635956168175,0.5249289274215698,0.477429062128067,-0.022033555433154106,0.4753229022026062,0.4298759698867798,-0.006358765996992588,0.49060767889022827,0.38627904653549194,-0.04382176697254181,0.4882713258266449,0.47668400406837463,-0.030503978952765465,0.4765712022781372,0.48868703842163086,-0.012084569782018661,0.4201790988445282,0.4351533055305481,-0.011528433300554752,0.4383426904678345,0.3930387496948242,-0.034306470304727554,0.444302499294281,0.4578162133693695,-0.020690763369202614,0.43533098697662354,0.47705477476119995,-0.004420995246618986
A,0.4577602744102478,0.6007236242294312,-4.0128094269675785e-07,0.5424957275390625,0.5784837603569031,-0.022302186116576195,0.5996125936508179,0.496997207403183,-0.02488635666668415,0.6062080264091492,0.4029258191585541,-0.02620290033519268,0.6129412651062012,0.3399837911128998,-0.021952971816062927,0.5532993078231812,0.40927138924598694,-0.0037526304367929697,0.5672451853752136,0.347880482673645,-0.028957350179553032,0.5595605373382568,0.4220527112483978,-0.034321386367082596,0.5529012084007263,0.4420570731163025,-0.03398643061518669,0.5026464462280273,0.40358394384384155,-0.002564743859693408,0.5193085670471191,0.3581746220588684,-0.029835285618901253,0.5126462578773499,0.4459196925163269,-0.029216181486845016,0.5018391013145447,0.44977909326553345,-0.022970950230956078,0.4528290629386902,0.40609097480773926,-0.007227804511785507,0.4682604968547821,0.3675056993961334,-0.04310344159603119,0.4653376638889313,0.45295441150665283,-0.02952980436384678,0.4537885785102844,0.45947039127349854,-0.012281524948775768,0.3985598087310791,0.41217130422592163,-0.012582186609506607,0.4166850447654724,0.37534254789352417,-0.03389836475253105,0.4218899607658386,0.4374014139175415,-0.02033771574497223,0.4125281870365143,0.4520576298236847,-0.0050111496821045876
A,0.4443211257457733,0.5804717540740967,-3.9263971984837553e-07,0.5269486904144287,0.5579795837402344,-0.02067921869456768,0.5817472338676453,0.47864723205566406,-0.02181507647037506,0.5884060263633728,0.38431867957115173,-0.021890241652727127,0.5956839323043823,0.3225041329860687,-0.016436580568552017,0.538273811340332,0.39049339294433594,0.0015963579062372446,0.5479371547698975,0.32678818702697754,-0.023092681542038918,0.5401785969734192,0.39911821484565735,-0.02931634709239006,0.5342656970024109,0.4208376407623291,-0.02916012890636921,0.4894905388355255,0.3834746181964874,0.0030739924404770136,0.4999152421951294,0.33682388067245483,-0.023498695343732834,0.4951290488243103,0.4237081706523895,-0.023944592103362083,0.4878208637237549,0.4290637671947479,-0.017913520336151123,0.44053107500076294,0.38570070266723633,-0.0012623927323147655,0.4495653808116913,0.3428056240081787,-0.03640824183821678,0.44857141375541687,0.428325891494751,-0.023182114586234093,0.4415668249130249,0.43684375286102295,-0.005479591432958841,0.3869415521621704,0.3926350474357605,-0.006190548185259104,0.39908722043037415,0.35076749324798584,-0.02682548761367798,0.40446972846984863,0.41306132078170776,-0.012972082011401653,0.3983379006385803,0.4299285411834717,0.003123546252027154
A,0.4465789794921875,0.5647304654121399,-3.9374981497530825e-07,0.5282130837440491,0.5436215996742249,-0.022242430597543716,0.584830641746521,0.46387043595314026,-0.024266554042696953,0.5902476906776428,0.36963939666748047,-0.024342939257621765,0.597187876701355,0.30763354897499084,-0.01808422990143299,0.540772557258606,0.37287813425064087,-0.003681231988593936,0.5520222187042236,0.3143151104450226,-0.027228351682424545,0.544660210609436,0.38918644189834595,-0.03024374693632126,0.5376318693161011,0.4064517021179199,-0.028411865234375,0.49113771319389343,0.3648311495780945,-0.0014950426993891597,0.5048309564590454,0.3232957124710083,-0.02702220156788826,0.49918118119239807,0.4118046760559082,-0.025102324783802032,0.490412175655365,0.41031762957572937,-0.018134556710720062,0.4420630633831024,0.3656678795814514,-0.004960858728736639,0.45374026894569397,0.3328379988670349,-0.039302289485931396,0.451030969619751,0.4183714687824249,-0.02564813941717148,0.4423653483390808,0.419374942779541,-0.008779258467257023,0.38890308141708374,0.3700411021709442,-0.009092265740036964,0.4032534956932068,0.341788649559021,-0.029577065259218216,0.40781059861183167,0.4043366312980652,-0.016660019755363464,0.40027129650115967,0.4141388535499573,-0.0019298642873764038
A,0.450186550617218,0.5394036769866943,-3.812538125202991e-07,0.5337148904800415,0.5180667638778687,-0.01913881115615368,0.5889142155647278,0.43925198912620544,-0.019802333787083626,0.5949831604957581,0.348575234413147,-0.01973489113152027,0.6017876863479614,0.28857603669166565,-0.014414722099900246,0.5435253977775574,0.3518935441970825,-0.0005585151957347989,0.5567859411239624,0.2917398512363434,-0.02349393628537655,0.5505033731460571,0.36308690905570984,-0.02817392908036709,0.5430973768234253,0.3838808834552765,-0.02754303626716137,0.49350112676620483,0.34421882033348083,-0.00015449131024070084,0.5094957947731018,0.2983032166957855,-0.024715537205338478,0.5049198865890503,0.38407522439956665,-0.024376144632697105,0.49423882365226746,0.3898650109767914,-0.018690355122089386,0.4438266158103943,0.34573155641555786,-0.0050884210504591465,0.45844966173171997,0.30655282735824585,-0.03826592117547989,0.45721468329429626,0.39005905389785767,-0.02571938931941986,0.4464973211288452,0.39820972084999084,-0.009524665772914886,0.3900373578071594,0.3521656394004822,-0.010444758459925652,0.4063825011253357,0.3137975037097931,-0.030078774318099022,0.4127764403820038,0.3730214238166809,-0.016912337392568588,0.40485450625419617,0.38845333456993103,-0.0020794812589883804
A,0.46147727966308594,0.5173053741455078,-3.8339268826348416e-07,0.5432666540145874,0.49761998653411865,-0.01943652145564556,0.6012469530105591,0.42047709226608276,-0.019528580829501152,0.6097347140312195,0.3278818130493164,-0.01875520497560501,0.6170685291290283,0.26661786437034607,-0.012659838423132896,0.560733437538147,0.33032020926475525,0.0019728532060980797,0.5736787915229797,0.27173376083374023,-0.020828532055020332,0.5644392371177673,0.34444326162338257,-0.026165321469306946,0.5571138858795166,0.3652065098285675,-0.02596421167254448,0.5111095309257507,0.32100552320480347,0.0031041183974593878,0.5236344933509827,0.27677375078201294,-0.021286901086568832,0.5179845094680786,0.3624988794326782,-0.021345926448702812,0.5093855261802673,0.3698013722896576,-0.015750134363770485,0.46031278371810913,0.32258012890815735,-0.0011848252033814788,0.4717696011066437,0.28081950545310974,-0.03419598564505577,0.47095075249671936,0.3654922842979431,-0.021164437755942345,0.46269744634628296,0.3763847351074219,-0.0044541009701788425,0.40438106656074524,0.3288639187812805,-0.005923363845795393,0.41870006918907166,0.290380597114563,-0.02497359924018383,0.4248514473438263,0.3510207533836365,-0.011216803453862667,0.4186800420284271,0.3670981526374817,0.0042134840041399
A,0.4701908826828003,0.5004993081092834,-3.748998835817474e-07,0.5534486770629883,0.4810255765914917,-0.018407344818115234,0.6094710230827332,0.40492016077041626,-0.019251352176070213,0.6166307926177979,0.3146530091762543,-0.020048364996910095,0.6263119578361511,0.2541043162345886,-0.01566057838499546,0.567283034324646,0.3175625503063202,0.002837242791429162,0.5801392793655396,0.2548026442527771,-0.021890264004468918,0.5733123421669006,0.3253335654735565,-0.02798227220773697,0.5663024187088013,0.3483832776546478,-0.027572760358452797,0.5182738900184631,0.3076387643814087,0.002732564229518175,0.5337790846824646,0.2631068825721741,-0.02222086861729622,0.5276039242744446,0.34741201996803284,-0.022093892097473145,0.5175268054008484,0.35204657912254333,-0.01632992923259735,0.46829646825790405,0.3068001866340637,-0.003180329455062747,0.48238256573677063,0.26649460196495056,-0.03673439845442772,0.4794740378856659,0.3492316007614136,-0.023656701669096947,0.4695696234703064,0.35680076479911804,-0.006858637556433678,0.4131212830543518,0.3103947341442108,-0.009579193778336048,0.42866817116737366,0.2710893750190735,-0.029046393930912018,0.433303564786911,0.33033695816993713,-0.01523406058549881,0.4254043698310852,0.3450986444950104,0.0003064835036639124
A,0.4684527814388275,0.47297537326812744,-3.589484265376086e-07,0.5561574101448059,0.45132264494895935,-0.015754738822579384,0.6117473840713501,0.37921133637428284,-0.01633189432322979,0.6182965636253357,0.29058846831321716,-0.017832588404417038,0.6295416355133057,0.2300207018852234,-0.014631827361881733,0.5710128545761108,0.296149343252182,0.006636711768805981,0.5830349922180176,0.23116639256477356,-0.018427181988954544,0.575936496257782,0.2986478805541992,-0.025766780599951744,0.5702019929885864,0.3226388692855835,-0.026266926899552345,0.5214525461196899,0.28529444336891174,0.004732874222099781,0.5374534726142883,0.23610462248325348,-0.020838197320699692,0.5296730399131775,0.318254292011261,-0.022128641605377197,0.5191484093666077,0.326169490814209,-0.01720675453543663,0.47069305181503296,0.2829512357711792,-0.002912036841735244,0.4857688844203949,0.23819518089294434,-0.037562087178230286,0.48016998171806335,0.3207646608352661,-0.0250244140625,0.4691079258918762,0.3314284384250641,-0.008140189573168755,0.4145551919937134,0.28537145256996155,-0.010795521549880505,0.4314596951007843,0.24303871393203735,-0.03130108118057251,0.4343454837799072,0.3022499084472656,-0.017569702118635178,0.4254201650619507,0.31846296787261963,-0.001873763045296073
A,0.4584725797176361,0.45062732696533203,-3.637517806964752e-07,0.5421333312988281,0.43097180128097534,-0.017078787088394165,0.5973260402679443,0.3564395606517792,-0.017192518338561058,0.605315089225769,0.2688635289669037,-0.01729433983564377,0.6143964529037476,0.2105582356452942,-0.01278166938573122,0.5564615726470947,0.2705967128276825,0.003567639272660017,0.5697081685066223,0.2126545011997223,-0.02016148529946804,0.5616552233695984,0.2814238965511322,-0.026359017938375473,0.5537408590316772,0.30430522561073303,-0.02634003385901451,0.5077731013298035,0.2597292959690094,0.0029204338788986206,0.5232581496238708,0.21328693628311157,-0.022725017741322517,0.5164394974708557,0.2971794605255127,-0.02349361777305603,0.5055428147315979,0.3086276054382324,-0.01780548132956028,0.45767366886138916,0.2579885721206665,-0.0030992061365395784,0.47189217805862427,0.21544712781906128,-0.03784637898206711,0.46828198432922363,0.3001156449317932,-0.025483572855591774,0.45754769444465637,0.31464681029319763,-0.008451596833765507,0.4022044241428375,0.2613053619861603,-0.009281476959586143,0.4201470911502838,0.2230534553527832,-0.03034701570868492,0.42356812953948975,0.285429984331131,-0.016939783468842506,0.41467612981796265,0.30412057042121887,-0.0012394371442496777
A,0.45248913764953613,0.4416327476501465,-3.7676315400858584e-07,0.5357791781425476,0.41983744502067566,-0.016423409804701805,0.5892981290817261,0.3452073633670807,-0.016219180077314377,0.5977574586868286,0.2586556673049927,-0.0161418616771698,0.6042118668556213,0.2003534734249115,-0.011367167346179485,0.549180805683136,0.26262348890304565,0.004396961536258459,0.5616940259933472,0.20552904903888702,-0.018176244571805,0.5528072118759155,0.2744482457637787,-0.024033788591623306,0.5459052920341492,0.29270535707473755,-0.024614594876766205,0.5001505017280579,0.25220736861228943,0.003237928496673703,0.5151692628860474,0.20494535565376282,-0.022332143038511276,0.5078911185264587,0.2884926199913025,-0.023669933900237083,0.49735182523727417,0.29654279351234436,-0.018751928582787514,0.44998154044151306,0.2511143386363983,-0.0031067412346601486,0.46339333057403564,0.2079683542251587,-0.03704005852341652,0.46052059531211853,0.29108402132987976,-0.024930452927947044,0.4508328139781952,0.30277594923973083,-0.0085175521671772,0.39532017707824707,0.2550291121006012,-0.009663243778049946,0.4097905457019806,0.21336963772773743,-0.029696084558963776,0.41494137048721313,0.2735805809497833,-0.016388406977057457,0.4084770381450653,0.292024701833725,-0.0011798074701800942
A,0.4478103518486023,0.43074464797973633,-3.5552989174902905e-07,0.5311899185180664,0.41145193576812744,-0.020328329876065254,0.5859560966491699,0.33686649799346924,-0.02230970747768879,0.5942734479904175,0.24867650866508484,-0.023426271975040436,0.6023425459861755,0.19031284749507904,-0.019071584567427635,0.5449507236480713,0.25037357211112976,-0.0008985163294710219,0.5585455298423767,0.1948554515838623,-0.02532818168401718,0.5502464175224304,0.26531973481178284,-0.030897803604602814,0.5424884557723999,0.2820585370063782,-0.031098859384655952,0.49548256397247314,0.24050310254096985,-0.00043655422632582486,0.5111003518104553,0.19813275337219238,-0.027386479079723358,0.5052347779273987,0.2830004394054413,-0.027544578537344933,0.4955771863460541,0.2859121561050415,-0.021960383281111717,0.44510719180107117,0.23976434767246246,-0.005608566105365753,0.4590710699558258,0.20253393054008484,-0.04133264720439911,0.4571826159954071,0.2861326336860657,-0.028602737933397293,0.44758373498916626,0.2923456132411957,-0.01192559115588665,0.3902667760848999,0.24305501580238342,-0.011289185844361782,0.4068392515182495,0.2115401029586792,-0.03314024955034256,0.4115734100341797,0.2711448669433594,-0.02070242539048195,0.40292203426361084,0.2826493978500366,-0.006114158313721418
